HolderAddress,Balance,PendingBalanceUpdate
0x74bec7a65a3baea58ab86fb08d42b6c5a96d1cc6,102,no
0x9e74e8dd0a96b1ba6bd6aa348765c349bd6369df,102,no
0x0253ce8465a3f7c0417d1f4bdc730ac606f48ad5,102,no
0x112e0cba1f6d60d4a76254efc8989dbefb0b9a82,102,no
0xbd99ebe911150e68bd1731acdd6f89fd6384b985,102,no
0x7a53330dc8f2d46a2bf06dd7da5bb1b98e38f887,102,no
0x537591289336e9ae379a2d89a89505b889e8626e,102,no
0x7158e0bf20a91759b88a456e46de9ca6a1f235ef,102,no
0x0ab311f3615538f40cc79b0f401588e97cbee661,102,no
0x9f79cecbd1b08fe1904247277fb396f2dfd8330b,102,no
0x966b11748e04549a7d4af4e4df8490f4d6d519a1,102,no
0xb4babeecf8600bd1301e8e30b997e23ee19b5ad3,102,no
0xbc44f0b194b6337f8418873d8e3aced3f58e7001,102,no
0x1d5ed2079c300c5107e5cc627b92a8f42de33db0,102,no
0x0c5c16949aa893c056c3492b2eb30d02e6ab4c7e,102,no
0x990fe8339afd197e7608f5de499ad2f152905c53,102,no
0xa77e11a83a40f30fe7e63444ef77daa3d313ca84,102,no
0x312b118b9197f9692fed6b5dc4c75246173cd8a9,102,no
0xdfa913470d8116c54bed5ae1a2d9c3e6e9d576ee,102,no
0x674884ea670e55b331175beb57491e68d08ef06b,101,no
0x7b7aac47c2403a04ece922a9167907ec277f08ea,101,no
0x88d8e80f4d2829ccdf164028a17819d3ae06979a,101,no
0xe67b04327461b425b8bcae6241f229be13d7ed5d,101,no
0xb8dc9c67eafd9ae475f402fd623be5aadef235b0,101,no
0x0378aab50ca1fe775deb0f4753cf24e2c46b176c,101,no
0x65a0d564fa85780706e1b234b035738e4926d163,101,no
0xee35dac83de906d93584434abd47304cd85be177,100,no
0x7f0d10e2893ecfef23c79a8931cc432cac101f4d,100,no
0xf60c699ef465ad3dc9027a242f9072be3f187fbf,100,no
0x4552007af9fe9b710965d897f5585016ec58c367,100,no
0x761ccd0d987e35127f1debe5753302036c72b368,100,no
0x2810ea80f1176156b0d54eef6d5a9a4de49329ef,100,no
0x16ea31f395342fca293cfd10566141b2a3abe550,100,no
0xadf85b140a98c108d95bddffdab66576115c79f5,100,no
0x50e9a198a0ae621640d87063cce971af995bbccb,100,no
0x00fca728b423ef183e555a9ed74b5655276297c2,100,no
0x9db4386f0c018c806eb45d4376be2a5b84f4170a,100,no
0xb7495a666bdfa9d0adf65a345db701f4ebfc2b8c,100,no
0xb5dc19992d9a296831cf42f969e71ea55f8186d2,100,no
0xe7b3e5de5d06ccb44c1de3dc8fee0723e42b681b,100,no
0xd24b620c1e39593054d8030f22b54bf9be90ed3a,99,no
0x55b613f55162e9238eb5449acf42ac93b60d9ea7,99,no
0x88472605d5b384c9a7d32587fc5b8665fd8c6c0f,99,no
0x16e52fc45f1fc45bde29d24906e7a1f584640757,99,no
0x6bde25ac77e28730685e4451e4ad6707ff415b92,99,no
0x4be33ca8616ef6a98b55f8931af900b0ee803465,99,no
0x0441b6e94e1b9e709668ac15be75fd1f13ca2e2e,99,no
0x090f41bc5e608ed4d7d2cf32b7ff246d95384b5c,99,no
0x6abbbd1c33e73fbe3cd5f5302ab6a59a508b89bf,99,no
0x2b158d45f8b530b5fd6e37e849113938d27b374c,99,no
0x9521b7029a251f4e6aca7523ef01d848aaa968a2,99,no
0x8ae1ab4af0570ace800296bdc5d7a6f8b6c6fb89,99,no
0x1f3637f4368946cc3484ae2c849e8ae16ccd1c2a,98,no
0x5e5b861d948ab245d66ef01c6e968e130bb29306,98,no
0x5f264ac93adb65c2d308286f73c64779d9dec977,98,no
0xdaf6891c118e8ea7716c476b6759662cf6fa875f,98,no
0x55122ef4b63a7852cadb1dc80caee048db4574a1,98,no
0x2929827b1f1bf9c5ebb8380e9708df97b152ad9f,98,no
0x3637d752a8e4bdf8969cd3d16af87a2ec54e2606,98,no
0xb08a7961368053baca06988e7955807efa85ed2c,98,no
0x67b2595e032fbd827a50f95cb79ad9c1f8eeb88e,98,no
0x52e5bdba6fcaeaf244ca99dbb0f0b01588cfac75,98,no
0x52ec445754fc41eb4ca49f545be1bf2eda8a3447,97,no
0x43d650179974ab09cbb1560e220c6a8dd9770445,97,no
0x478979987e05174c41c73ed0d407fd5c397a6939,97,no
0x546e461dede32a44186a453c80de38fe0f3f40cd,97,no
0x40b0d6c07e682d79fd066edbd156330d4ad68f34,97,no
0x48d9105d42cad0ecf8349beab4333ed390bb76fc,97,no
0xa097e503f06f5a6dccfc01a09a94fd3954bc8f26,97,no
0x308065337cf1be7a2a0ff5c346198c7e9f4282b9,96,no
0x662b9c51372a5cf6b133edca72d9e20063237d24,96,no
0x05b1e692145c8b0a25dd12722612df2fa5511db2,96,no
0x0520f91c7014d8f50ff079441ebfadb4290f3bd1,96,no
0x46f75a3e9702d89e3e269361d9c1e4d2a9779044,96,no
0x2867bbbe650be1e4c747ad93d942ece25f9a7d09,96,no
0x5f18b25a2c4657eb650493319709d06fc3fd4d8d,96,no
0x08aae0e36ca979795c9bb176d8b3d0190b431d1c,95,no
0x84633b2f9ca9ff60d0d729c6c36eb32ccdeb4a51,95,no
0x4243ce3b8083b4a53774771ae47a4bac4358448b,95,no
0xabf49a9d219ec7e98f3709b855fdeb74bf929a44,95,no
0xed588012b428eba2d9a6dd91619d7495ea098a01,95,no
0xe1a982dfa848f97f809bfa519a4b4acc64e6217a,95,no
0x33de9519d63bbc1e3f0c983a523e88a8d96fb91b,95,no
0xdcfdd7ba19eb5076384b305407f00ec66ddcb290,94,no
0x96e6c0800017db0dfac53e626e07e885017969a8,94,no
0x062e450e8e5ccbe7e5f30d978bcac46a31260ff2,94,no
0x66efeeda60b9db4e0839b090342979d27a74f271,94,no
0xa45fdd34f2943fffd8e6b7fa2bf37f4dbbea056d,94,no
0x6564b81e84fe77b602347df999bb00cf060ae54b,94,no
0x3ad8f9fcc3832072a91e80ef9cc69f9eed44736c,94,no
0x6a799e9d8f1d2246f88508200035b31ba066a9b6,94,no
0x39b2c83253704411b05bc1872ee0c2d7f27e6190,94,no
0x714f54b041b99895e7fbb9b10ce7ac7743e0c9ef,94,no
0xae42f2ad5cb771179703369b78603c7620e18ccc,94,no
0x972a145b253e2c32830b60beace24bb8af807db9,94,no
0xb0173e629b627501d61f1abb4e48c5d5908afa5c,94,no
0x354001ba85b61d5f31894414076b02372c5f1ac5,94,no
0x3e487c1be452a7a4f79ec3848827b0231e2a7bb5,93,no
0x3e873427cda5f5f8000221919c4e6068ab876732,93,no
0x16d6b3955e850c7f2edd20dc1c4fd08660261446,93,no
0xb03b160d2902d278170cd1a65327a81aa8a99423,93,no
0xac775dc658b98b43000417ac3faf3775bfdf8aa9,93,no
0xcede82e419d85b5c75e8ba1ce24599e43fcda4d7,93,no
0x59016da352ed28f135fbf3a4bcabd3ade13008be,93,no
0xededfe4c9c0c21bdb2152fc995dada6c086e0c7a,93,no
0xb1e3d06123964c48da1d9e79a6f4c22008658e26,93,no
0xef78fb280da869fa81621e728cc56f8cf0cd0d97,93,no
0xe68e6a97f28cb1b1cabf3c6b0568bab4007c3dd1,93,no
0x0e0e58a19c8d0597be8a7a982e8052ebc1af6fc2,93,no
0x7579793c0b61bfaa2a39f24e12ff074e5fedf080,93,no
0x3bd28edd7b8910f55f6fdb4dfc268acef99df213,93,no
0xab167b15ecb38bfdfaeffd5b787ecfb1d8b8c43e,93,no
0xbc2c39568be657c54668dc90a8c9bc935128be5d,92,no
0x346dbf17b68a852844190ecfab8b268ddc3bc503,92,no
0x7e3500734b1e49d2ab0e23de6ee44b23d75a397f,92,no
0x857d29805cd3c7bfea805fb11988c3e5cbe55742,92,no
0x76055d0f53eaba8febce287452465ea1954f6b6d,92,no
0xf56834e0d4f8eaa8363e7f16b18b4cb18efbf050,92,no
0x878ecdd898336dccc076ce0e16dabbf8f507ab9d,92,no
0x70bb44a1aa133c3c5337ffe4cf8f2eb1b16349c0,92,no
0x4edf051eb0f01bad7400ea9c7732051673c178ff,92,no
0x388c4817313c9137f502494d0e6010a0029e0116,92,no
0x2e6d9271f8176aab69ca5700d1263989bd524077,92,no
0x072ce42de69267fad0a40276e5494ec4a5c61c58,92,no
0x73afa50cca8b41bbd8fb73804ac496ea5f579839,92,no
0x81ec9592e459cf319e155670ab13fe61d34b13bc,92,no
0x4625b8c00077750d52f77a2736d8d7a7e3d26b13,92,no
0x4410f8002d3702847ac8165c19242149ac306fda,92,no
0x76d26fff96c3994fc711b2637059a849f88a6b1a,92,no
0x361efd8c209eef9fa1674b0aa418561a80eaa41c,91,no
0x580b348147fd18133e3b548d6637c4a0e8691492,91,no
0xc5f39faa0175724bedf1d380f50d6dcb20832306,91,no
0x16d85e7ba8b3220c1092d3e78ce073bd2b4eadc8,91,no
0xeafbe407123a56f84fdc9942abe37ce550b3231f,91,no
0xff25acdded89b2d33a96a06e38a5b4ea5ff71472,91,no
0x3ce45c56ece4ecd1af5c91d7445098a4af84f057,91,no
0x467b61fb9f9eb3b1ba4aec3f0288e8f04222738d,91,no
0x70326719bb13fc7585c5698a42b23c43a1c1d935,91,no
0xcae029e9d0ff2644cef2c389ae1d2fc59a4e87eb,91,no
0x4b42a1dba817d22ce73bb43fa797f152d5aedef8,91,no
0x0f1c3cd2fa0c117c80b7c8cfef80c26cef229ec4,91,no
0xec18fe0f926027e15eca5806cb7334d388fd1b95,91,no
0x7f53ca59df9a37ea6e31454c4fd695ddbe20b012,90,no
0x7031df39748c7b91870641ba11a58828ba4661ff,90,no
0xb6f8dc8a9a46e14dbdb88a0ee422b20f3f832273,90,no
0x204493e5f08d9e00eb1470e120f01b530fb2983a,90,no
0x7e2bdc346863a5fbf6995626b03b50dfbda1432a,90,no
0x3eb5baf057d74e21b68a7f013b99c912ba5e8dc5,90,no
0x2aeb73c97190c0329718c0aa72509c4797a10c0c,90,no
0x8295224001313b7323f2bb1648516841cf520dc8,90,no
0x09270be22bcb0f081da59a6b35e7fd14eefc17fa,90,no
0xbbaef4fb9cb51ab1a07b2a55784e8fdd4b2c07ea,90,no
0x12f7a5be20f378d969684be7f8c90d3a6073cd69,90,no
0xfd9a27b8e85a904b103cfbe37a53b8699100731c,90,no
0x51ea6673bb2cc53b4d553c218da788bc3382e8af,90,no
0x0e9eec6e1489d33dd7a15a74127af843356bf957,90,no
0x0822379470f921bfd12c7aa78e3d2cd7d547b110,90,no
0xde80b16158800fb53198d53a25ea4506ad466002,90,no
0xd28b91eb6f55db0204a56038e0a8d63fd663fecb,90,no
0xd2cc5c74a4cc67ffe157138f9354b28f5d5d022a,90,no
0x9c1de1886c56f63cf9fc5414b4b6e42568b8176f,90,no
0xaabe19c8c1bda8e2bfdbb10e3fed352f1eec3ca6,90,no
0x083ad161c002bffcaa097190f03f0737d4447356,90,no
0x2a1b3379383f929c9bc1c89e8edda4beff18cef6,90,no
0x52718c7775dbb1362eaad7294410319597c0ce61,90,no
0x159b5d957d2d3c91b6cabe173eb0ce960844ed3a,90,no
0xf6634797e191d06b4794321776e05eab7ca968e2,89,no
0xdac55614c22e4853489f874961adc2b512175d38,89,no
0x9089a5b806f28b2ea1c7afb9039196650d9fd034,89,no
0x3c335f7d9eb3b47778bef5054f6d371b1eee8dad,89,no
0xa30b97c89a68657c06a844accedc25022e351116,89,no
0x6d6f1bed36b423d39ead7f8e4295fea2bb0aaf18,89,no
0xace4aae607d05196707ee09f807c06afadc1a6be,89,no
0xed6d938a4cf0628852209fb724dff4f82a989d15,89,no
0xc996f67e86ebb76354e245df6837d76ca75da954,89,no
0x41e5675a357539592b51df554f5ca50e72391999,89,no
0xb072509629e38d25b44734f493f6597331311ac1,89,no
0x400cf5b9a82f2b956aafc553526047f1395c72e6,89,no
0xec74723ac262b4705f18309bc2a0b83b73654cf0,89,no
0x84713cf3a4777428b549644752a98cbe8580c111,89,no
0xc9cbb19f12a9b04ff0f8c7b336cdadb55a9e5e83,89,no
0x182e228dcaa64aa0d8033ed981978dfe1d4c7901,89,no
0x8ef0863e50a7837fa9ce341c58d0fa939f9b16ed,89,no
0xaa49aa90cd42195656aac83ac0cbd367c8b2f8d1,89,no
0x0a6479db4499e3220e070aa6b40fd1817bf4444c,89,no
0xc5f072d31049285c445ebea22aba822fdba1c3ae,89,no
0x43188d9505a510a5a75ae584845da7b5b6ba0df3,89,no
0xaf34ec480d89b2862aa4c7b6629e69eeeb8e18b9,89,no
0x7a65b337c24f902e2badc76d298a747c28bac05a,89,no
0x3d8fc191ff8f35d203eaf74df741f9e6ab7cd66a,89,no
0x8bb38550f2f6307b362f8ae287a8dd558c4539e0,89,no
0x435e4eb58942d326f242000ae1b34f2650b479eb,89,no
0x364832fb043e9e80e42f2419f9bb2b6857af8649,89,no
0x795431b23dd310fa52385e18d9057b43b143e31d,89,no
0x475408d79359b505184d2e105e0e5e2418b6884c,89,no
0x5cc89410a55648067e8171121b84f5055c0112e3,89,no
0x051344f4bf7ce9d326ffb9c25cd18c5fefa4e5f7,89,no
0x195cef5d4aa9b7fd8ad67a78d6c7010b52e5d773,89,no
0xbc5d910fa6f0032bedb36e23d7e83d929acfc61a,89,no
0xab1f19527eef261df597b801a0d6bd5f3637c9da,89,no
0xcce92d8b7f7d04c57216d9efc9a0c4fb8580ca8e,89,no
0xf4fdda622afaad1e60dee8cdbdbf3febaf8d3b51,89,no
0x45718df404d6f14881ab9e511be883887361839f,89,no
0x024088b2dc755fc11b3e62cf95d2db4f905c7747,89,no
0x8b982680c2d0f2f86df23fdd906bad9295de0d7b,89,no
0xc7337d3bcde676e4e8fbd9683ec282e26130538f,89,no
0xcd8c727d2ae4002b0048cba2b38f907d1060559e,89,no
0xb45bd6eec39ff611c9e7b880f10959b41bca75a7,89,no
0x2a49fc2ccdfc976b83776c124f65a59051199d66,89,no
0x57c0296e795a3b4d3ed123f615c5a2a7d1c9315c,89,no
0xc63d5aa2560cbef0749a47d1943da03ed84fba88,89,no
0x4a617a2f7fa21bbecab89d70faccc65f6402eaf7,89,no
0xa8683466344adc169bea15238b2551e767b8155b,89,no
0xee4fd3e916ca842cce566de55deb9bba872e969b,89,no
0x2abb3787b7dd3a209125826b5790cbd2a85b5ac5,89,no
0xdf03d8e3d4eb9a7257bf99f389c1bc49435f87a1,89,no
0x24ae6e6ba123cf62fc808cb99889e1c8ae4d948a,89,no
0x78d51377e9a0b3f718e543656e099b5eb26e38f7,89,no
0x56b7f8d0c1b39bd83dd9e28167f8bb6f5007848e,89,no
0xab795269fb353b954449fbb0fb719c6b3276887c,89,no
0x7605d3991ca2cf8f846f4f4a196209293a92fdca,89,no
0xad4880bef632e5180c5ce6efb2de0d83075322d1,89,no
0x2062722c923fd3e3297398eac24654f3da2b9e63,89,no
0x360d5fb6b0a10541f4ed5149992b6e7bb1cb07e0,89,no
0xdec0049af6d284e832ae146aef344082b43fdcac,89,no
0x8181af38c1dd2bcbb33c38f0df5d7cfdcbe7b2f6,89,no
0x92926dd4b53600183cb061ded2cd9b89075fe25c,89,no
0x40723465ae65a3b6c689c37112fc1f2b3476aec2,89,no
0x917cf4dd685cb09cd9e6f7c792b537642da63a68,89,no
0x5028127774c3cb12be6938ef76bbd8ed06a6db2a,88,no
0xfe6d92be2c974be3d4af418b93dd885a1bf1a59d,88,no
0x0f67391bae9cbc4f153fd91d57e832db0b8407c8,88,no
0xdcf60d6818c70d6ae76d0907cc2a2db380220790,88,no
0x766fa172408d0ae513944e5254bdf4e30509b694,88,no
0x3b12fae28d862545b8360664e2c006ede82ec77e,88,no
0x1d89df4fc1de9762ac2e72f1d448b64b02f2a7da,88,no
0x4194e50ce1c13a625da7a044a57092780398c262,88,no
0x3d83ea42d85b9014e908ee59fa0ce59a9d7e6b18,88,no
0x2a0f0cca7733aeac57ba1e3982e9fdfe0323338b,88,no
0xfe4ff3c25e041ed26fe63b73921ce4a84b58434a,88,no
0xe2c9b55b87efd4d1c641e5b9a8932037261d0144,87,no
0x44a170be6805e5509a63ad6b220c87a7766515a0,87,no
0xe8104ee72164feec43b72c55ec5801695bc0b0af,87,no
0x575d2b72f8219452c5f08e6111ac87a4f88aac4f,87,no
0x82131c51d80f896f350feb4b09301a8362759c34,87,no
0x4b4155b386ff5570fd66b978ed82b8081951fbb5,87,no
0x81f2ab4e124d2e94094b361c30b899e450c3b62d,86,no
0x4447b574144bfc61f25251f9f127e809df1cb349,86,no
0xd0c643fda7aa7121680796324b5de93bfac262fb,86,no
0x56b74bfc1f4d20f2d0efea71d73cfda67ac3ef0f,86,no
0x582a675da1727d72c683c34e0ec30e0df58ace05,86,no
0x9e691ad98d2f74b0693c8ef64f96f4dd9c06cca7,86,no
0xbeaf1cb1066028bcd4457e5c08449efbd3e6acac,85,no
0x5f2df30034304142d6e71cdb9415969052560928,85,no
0x5c2ea6224c107bea29713326b106c2a16a38084e,85,no
0xfa1df055caf98e446efa17b37ab0dcc2e11b3a52,85,no
0x02baf8802f53e6fdbe98ef7eba708b7576bfbcbf,85,no
0xcd845d6d3ec85c9bb799a5c25596e5775c401cf5,85,no
0x9a257ade7e78afb0f3c6ffe0be9103581c0eda65,85,no
0x5b98b2a45a604bdc607630596b00bc8cd43ad71d,84,no
0x6783b7e8e98f1916f500eb6866d6164472759303,84,no
0x0fa67c7e9156412cb6f8c94ec2b6e9e9d3b474b3,84,no
0x852cd727f11208f6267eb43d5793d2e2720e1c6f,84,no
0x60d5ef2a764bff7eeb489f229cf5063ef8f05c77,84,no
0x9f2337a654f2383cbe6054d4569826150fef418b,84,no
0xde8dab783cf48b80b6129e19fa4da2b3c93e0313,84,no
0x4227a5f33c078a43d2e8da5f438ebeceb84c081a,84,no
0xdbabe0a362273cf7d03cf287c91b6049f03b8a46,84,no
0xf82fe185aa08ab6e2e735d1f30dd5a82e7c337c9,84,no
0xaa6a417a1dd8183e73d160ffd67390597d4610ca,84,no
0xe597bde4d1bc224ea3e775b95a85b8904e03a071,83,no
0xc9e8078fde2122e207d6fc24155c594db53f96d7,83,no
0x7a4f5f71259ae27c03aab3f5156263f79aa954e3,83,no
0x77c7c78381eeaae1698247559a6594f67c689693,83,no
0x5e81556870c5002664e2cf0bc1fbda7852120a43,83,no
0x896442353d9c4b0d939f7762de5dda0f3f33dd6a,83,no
0x6969a1263cc07a18c5f85fecc63a338a36c0a138,82,no
0x6286e70dfadd6cb4ee4827574d652bca6c48066c,82,no
0x6befc3088d0903ffed80e0531e7615448cc05e14,82,no
0xc2d641aa238a125d03f58232fe6c0243522e2174,82,no
0x8c3377f32710416d0faaafad5d2c16ad0546cf39,82,no
0x60fd08b273489beb280e67f7195ec25a519718aa,82,no
0xb8a177bbd01ed8787ab8ed6a982604fee32cce97,82,no
0xa0126bddb2f7686ed1b7a002df805cff511d6011,82,no
0xae1a7a2884165c9319c536e79567a3e326fd841e,82,no
0x681adeae130c321c6eafb961f5cdaacccab26cc4,82,no
0xe21b2008ff2e74ea77ca01591da716abc886fd86,81,no
0xa6ba0202e34ea9a8cd832d277f256dc862da8139,81,no
0x9efcef7f47849d82866258a4659c45927bb5a623,80,no
0x32dff7a5e39b867b494a43e254b995d10f1ee3bc,80,no
0x05b38ce79a7cbe7df6058d063104efd43aead7ff,80,no
0xdcb5fd3a67367dccd568550a462c8e2859444d7c,80,no
0x182656f145972ad2f54e837178bc10fcc5a5f9c4,80,no
0x17023ae3d1861793cc2e9f9ca569ea6d66a94d1c,80,no
0x99341bcc8c51db35cf2e61242de2d270dd19abae,79,no
0x9e5ef39a3ee468957e4ce49082eca3caeef549a9,79,no
0xdadf1f7a4225d782ece9012e86e3fd21963e2f94,79,no
0xd589a6c8856df3026010f27352348c2a2ef7e7d9,79,no
0xc266162a7d25188d615c00bb71be729f3073a292,79,no
0x804d07dd9319709ac7926c09c79227f776939719,79,no
0x0a796ca9edc74dcfb30138673b592968f4ba81d0,79,no
0x34a2c9b58da8568812dee0bbab235c73b2aa07ad,78,no
0x9ebd861c2a707d765f537e7ecb514cb663f1d8a2,78,no
0x86a18b797541350e3a60ea6563bb85accd9d21c9,78,no
0x37f5144e5989408117d8d38596d2e4b4a32259a1,78,no
0xf6838e5a93d0a20531a37e3883600a8f47a709de,78,no
0xec3d47e490be2bdfd6958604ab2606b36f2fe59a,78,no
0x79ad13fa1e374ef68088773314c0b633d7a170dc,78,no
0xcf08b19e70faf1801e1c6a540bf12d0d32d69766,78,no
0x3f4a9e3016f3560ff1ddfded86074708f7af2f10,78,no
0x218129cc3fffad008c4aa4a280930ca047744caf,78,no
0x73be883866b3d82e5dfd696ac60aae3390c61044,78,no
0x79cbfb7f20a50972298625940f41bac981ab57e1,78,no
0x9d2ba0600de87fea751874f033f47e2774da473a,77,no
0x9d6a527f757f2e4ff1b2113291ffec31436662d9,77,no
0xf8175a425c09ef326ba5c5dc34658258f6af1207,77,no
0x74f4e96a644309a697c3f5a1660fd50beb06c35c,77,no
0x12958ee385b0791d42f8c9a9e6e2b32e273d9e88,77,no
0xf7856370f45000dded1dfc29a16b6e4b0b49c83b,77,no
0x81c78087927901750ff765d76bdedb13a0f34270,77,no
0x83131f75a13f9ae247b61ea4934da2ca538cc772,77,no
0x13d2cc98c1b2c2064b3b38fdcfdd0d6df07f0818,77,no
0xc7f03e1bd431ee569d7c3796df93ffb98e44e8a7,76,no
0x604c6986b006e451d5e9074af326d3ede34abd4d,76,no
0xf219fb573477cb792c4844b8dc7463f9697c8007,76,no
0xad3d102bf92b51ec43bf305dfa71d47705a8dca6,76,no
0xb2f29fbcd4a19e63d3cbeb79713a2ab33a29c870,76,no
0x09099acca7a4687475faed104a037a5d0952e706,76,no
0xe0b93188a29491174ee90e67ed0a7caf9d30e709,76,no
0xf7eba1144b873973325139f4798bded1e1b53beb,76,no
0xd526c3bd2fd36103c89cbb802e861096a70dd75d,76,no
0xb1fd36c0011d798f0d2b510f2a2de063ba084d61,76,no
0xc10a52916c7859de64d6e31b005cd97dab491c0d,76,no
0xdb7ccbe259af1a4fd7a3d8f099d0dff87bc8eb6c,76,no
0x28a5872cdc87343537b0f3ceea9da6715b54b96b,76,no
0x6c631959bdc7b98aa4c80ec6e5723de538d538db,76,no
0xf0f559b74af839530710ff1f42f4ba49f96c7bca,76,no
0xb702b3ead2c55a77ab0c78cd8109666437d0faaf,76,no
0x28179a2ed7be788d9aec92331da6da8abdadda3f,76,no
0x4068c16fdd35a489f2427b7ba9c1bcfe01f7a20a,76,no
0xfd0b30f83a1c15ea01bb2cd6a186f4ff0a209d48,76,no
0x5d47783f4a7f01f1dd3268786fa7e25b2e48e701,76,no
0x9dec74f44047653e4900247b7df0d1f32bf877d5,76,no
0x9e242ff838e6dc54b4adca61285086e0c25527d9,76,no
0xe0cc8a6d51e8402283e65818ffb6019f35016a85,76,no
0xc99b7699e032f11bc62a7162378e0683af07485a,76,no
0x06750ca81426a8c9813491b1cdcaf114e6bc4584,76,no
0xc8749307b6e79d64c2f20430b2208b4394008127,76,no
0x13efa84bb84f66148ff6eb667b15d0fd294d6793,76,no
0x43e87cee69dd648d9670ac5d90cac326a234a314,76,no
0xdee3e926e53450ae514d77b64ff03011a6776142,76,no
0xc9b8c01e0d4adba9b21c203a7cbd895436348525,76,no
0x45ee3b873f29ece843f11e91ffb7622de5d9f623,76,no
0xe5aa7731f2d5acf2dd6285c5221fc8a4c5f9cfb0,76,no
0x94e91f8d81114ea4040239e6325355616188b55b,76,no
0x994aed42c8faf500787bda2c73a6423325d2c311,76,no
0x3130558244f8cdc512866a787b256af8bc1f4dd8,76,no
0x8e9dfc64c62474289167460191bc6d0a7dcaa705,76,no
0x4bd3417ed2f1713da9b8b7a334d6b9efc14e82b5,76,no
0x633118d29b66a5885983aeb74cae242394d5b238,76,no
0x51f907adbf91e071b1365a19e6f3f7ba15519ba8,76,no
0x232700dba00241994d0e140878901a01358b4d5c,76,no
0x0fa69988f69b6a2b8344654011d16c3009e71f2b,76,no
0x69f14edca82e052befff1d84e0d60008f14edc95,75,no
0xb8a866cedc460d4b623364c64590f39a7fcf5a1e,75,no
0xc659e68fd7f85e9887554cbcac47c13c97e9dff5,75,no
0xbbf44abb6e8024ed56ec99b47f00e6b90d437471,75,no
0x3af874d59341a367bed37f0a19c822a7a6b44405,75,no
0x8e33ae09a6ee20a8de5780623600df40e6500752,75,no
0x7016a3420b512da8196606bc0986a6e87a58fa44,75,no
0x91e1bb8ade35042f4b21cb4c2a20fd85ac8535fe,75,no
0x130f3165895f157c2ec462152329d5901a8f6fba,75,no
0xbc06ee81527e247ccce469fad92d1ed571172fad,74,no
0x213509e6f72e8452e671420bc15177a114a90526,74,no
0xf52d8b44a52672d8d651110f3cd9597aec692f2c,74,no
0x03fd242e942ccf0f170f9b04bb6580411b9aa7d3,74,no
0xa09e2dac59a8cce299784d750724aed30e22f574,74,no
0xaef1fbaf6782a8fce6c70d012a7f8f5c1a7a5eb3,73,no
0x73abbb1550609c0fe29719336a04655d966a5bef,73,no
0xbe738e9c8c9dd372b2300fdf9d1b162a0880b494,73,no
0x0c455f7afc98f5879373149cf3139c2893e89f43,73,no
0x0375ba610383bfce1cc57256d012bdd6c1bd1077,73,no
0xea21cc68d6f9295a70df0e44b044ddba4a372e88,73,no
0xd2eaf8af6101fe84ed40e07c870f52305acda7fc,73,no
0xa47b330ff554e9351871a84734e2d4fb9f814a7b,73,no
0x152a3b74c966319ac30bcedb5156d2845191ffd5,72,no
0xd069c8d0f8bfde1db89b35e78a4a1c201ad203d4,72,no
0x4db4137442b5c411f84c2e7d2ab762d508ef631e,72,no
0x3430f056bc2dd0b1521eda32edde513ecbdafd47,72,no
0x89d902df7a75f31247748e224693b021ed1d13cc,72,no
0x00f47af06c2b89ae0031baaf38b503be95a6377c,72,no
0x9a65dac84b46ebf8741fb6ac3973edf046603608,72,no
0x87b3739579a52013c2460c39b5c49c107292e82e,72,no
0x6e67ce7a6f792bd7e6d3e4fe9a342705b372e508,72,no
0x8f5ef9ba2ea000875aac2a9847a6f1782157b525,72,no
0xb068bfae3945dd137b3ba61b082fe987ed08ea47,71,no
0x4bcf39e5b310252f81a22dca9934d57458a58d46,71,no
0xf32671b2f10f8bbbf18c6628ff92bba0e5890ccf,71,no
0x9986fbbac01e508d2189b81a3041a517678bec2d,71,no
0x6a2b4bb7f12ff845659acd9324a43144f94b453c,71,no
0xd017038e40dd2b0fa8b75bab534f0f1a39492131,70,no
0xb78922887da8db2eb59d569de9e16cdbb5c5d59a,70,no
0x8a9e7f5a03927ec05b2c3298e175d7d70245db3b,70,no
0xebae4bcf53bfdad0882f0cfe77b6ee6add5c6841,70,no
0x7a3a8b17a4c071d2b9fb84f0efa7c3b8da3729f6,69,no
0x6a686a68174ac5cab260333d935ee77ec6e1946d,69,no
0xdc5b5afea0a2e4ede31e31e66d2cfa31f7d9afd0,69,no
0x3292d26bd148ee7b80808f3377ca322b42fbe2b4,69,no
0x3f4d6bf08cb7a003488ef082102c2e6418a4551e,69,no
0xac84de29093b1162103a069755a57850c3b9c25d,69,no
0x0528094c1971cda56643a3a4c90fff6c967dc9b3,69,no
0xd158b69da5d8c2ba4a4f37b656753c537fee2a46,69,no
0xccfea5c91b99c29dc23b6b30af78b5d8d420f69c,68,no
0xf69927096711e5b252f023662c7892dbea2eca32,68,no
0x86edcef76f28d112bf8df6e97a10bbc253b2c8e0,68,no
0x1778544ef12443b1ee023368119d7c5019ae53d5,68,no
0x49c37b88f020d098d8194808ce86b8cfc95254ed,68,no
0xf6867d17f19705d7cfe353c0495d7742fd82e1f0,68,no
0x00edd1ea3b409829fd205d06a3e5540a43bcb680,68,no
0xf6ce60c1fc9e1e7f5ac766931c383d7d600286ee,68,no
0x8c6acefcc1197b6c50db7905846a7ccb027e1732,68,no
0xc064c66fc8feb84557022292569f23604ac67ad2,68,no
